id,name,lang,bot,created_at,statuses_count
2366417726,Walter Gallion,en,1,2019-03-03 02:55:50,48.0
1128470257,Fernanda Rowe,en,0,2018-01-30 15:56:25,24.0
1174931708,Christen Paiz,en,0,2018-02-15 11:09:41,23.0
2892945726,박재영,en,0,2019-11-09 16:28:37,1396.0
1176225534,Danyel Salas,en,1,2018-02-15 17:27:16,21.0
205030249,TheOneAndOnlySiddiq,en,0,2015-10-22 00:39:50,4367.0
2351007290,Peggy Goffe,en,1,2019-02-21 02:43:43,65.0
15871870,Alex Hall,en,0,2013-08-18 07:33:40,21537.0
531156196,Tai Styler,en,1,2017-03-22 11:50:42,11829.0
1650551064,Ashley Meldrum,en,0,2018-08-08 15:25:43,406.0
2320291898,Cole Sparks,en,0,2019-02-02 05:43:43,1776.0
1911524743,ejSmoove,en,0,2018-09-29 15:40:01,4506.0
622493112,Maranda Cabrera,en,1,2017-07-02 01:58:57,32.0
1176258355,Tomasa Phillips,en,0,2018-02-15 17:30:00,24.0
152846674,tima maye,en,1,2015-06-09 01:30:07,2.0
2874966164,Zubair Niazi Ⓜ️,en,0,2019-10-26 10:30:53,4099.0
2364396906,Mallory Simi,en,0,2019-03-01 16:30:48,54.0
2356072284,Angila Stoessel,en,0,2019-02-24 09:18:51,75.0
2384570148,Alease Burleigh,en,0,2019-03-14 03:06:11,44.0
1476770959,Linda,en,0,2018-06-04 08:19:55,1063.0
602691923,Juno ☯,en,0,2017-06-10 11:49:08,26290.0
1176150378,Amiee Dole,en,1,2018-02-15 17:12:23,15.0
898427606,Kieran the Whale,en,0,2017-10-24 21:10:25,28353.0
466209990,Sara Damiani,it,1,2017-01-18 05:09:32,46.0
16740486,genebailey,en,1,2013-10-16 16:11:24,520.0
1175044778,Miki Ruelas,en,0,2018-02-15 11:39:53,
1128007729,Stephaine Hicks,en,1,2018-01-30 13:03:41,21.0
2352687170,Darci Hout,en,1,2019-02-22 04:13:39,72.0
1175878608,Debroah Dean,en,1,2018-02-15 16:18:12,20.0
1174981094,Coletta Sears,en,1,2018-02-15 11:22:17,19.0
14739109,Amber Craig,en,0,2013-05-14 01:49:12,36430.0
62739096,NotSoJudith,en,0,2014-08-06 06:32:58,215.0
2357360240,Lilly Losco,en,1,2019-02-25 03:31:51,64.0
2384778013,Willene Lindner,en,1,2019-03-14 06:11:18,45.0
2384837917,Tena Gaglio,en,1,2019-03-14 07:10:06,44.0
2384119032,Hallie Barko,en,1,2019-03-13 19:37:49,43.0
202902437,Vera. Eidis. C ,es,0,2015-10-17 02:20:25,30.0
1579195092,abhijeet kumar,en,0,2018-07-11 02:39:01,49.0
92048929,Fiona Hardy,en,1,2014-11-25 15:59:44,6.0
462534253,Harpo〽️,en,0,2017-01-14 01:58:00,20388.0
46841328,Δ DUЯK COЯΞ Δ,es,0,2014-06-15 06:27:09,5332.0
2278866246,diana meghnagi,it,1,2019-01-08 10:00:47,469.0
537276941,angel,en,0,2017-03-28 14:51:46,
614030425,Ilaria,it,1,2017-06-23 04:47:39,436.0
617087922,Marvin Russell,en,1,2017-06-26 10:47:46,37.0
466298694,Sergio Assale,it,1,2017-01-18 07:57:30,85.0
466429651,Claudio Moro,it,1,2017-01-18 11:51:23,35.0
531243222,Thanh Waeyaert,en,1,2017-03-22 11:51:57,11138.0
2351906262,Olimpia Lewicki,en,0,2019-02-21 16:06:33,77.0
2717999764,Aneron,en,0,2019-07-21 17:55:38,194.0
1128403068,Tasha Beck,en,0,2018-01-30 15:37:27,20.0
2370380018,Adina Cienfuegos,en,1,2019-03-05 12:59:08,54.0
1377138666,Aa,en,0,2018-04-26 14:16:21,988.0
2363564364,Ema Whigham,en,0,2019-03-01 03:35:32,
2385059197,Ruth Larner,en,1,2019-03-14 10:35:48,42.0
2361624314,Lea Brokke,en,0,2019-02-27 20:40:01,45.0
2349927392,Flavia Kuhne,en,1,2019-02-20 10:48:14,58.0
2358201060,Doretta Lynott,en,0,2019-02-25 16:25:57,
616285149,Kandi Baird,en,1,2017-06-25 15:29:37,65.0
2362667418,Luanna Mozingo,en,0,2019-02-28 13:17:36,57.0
26743316,21stsoft.com,en,1,2014-03-28 13:00:58,61183.0
616973721,Nicki Henry,en,0,2017-06-26 07:51:31,28.0
2364200005,Oma Delaet,en,0,2019-03-01 13:41:48,
2375136078,Vena Shedlock,en,0,2019-03-08 10:11:22,43.0
43507359,Tamare Leah,en,0,2014-06-01 09:34:02,5244.0
3027734638,LOCC,en,0,2020-02-12 05:03:59,905.0
1175654954,Phoebe Araujo,en,1,2018-02-15 15:30:11,14.0
2353014434,Lottie Waldner,en,0,2019-02-22 10:01:28,73.0
2377850018,Alina Hartzfeld,en,1,2019-03-10 00:28:15,33.0
712628232,Milly Goodman,en,0,2017-07-25 15:45:34,18.0
2376954991,Mi Fierst,en,0,2019-03-09 11:02:27,41.0
616227958,Jenny Ortiz,en,1,2017-06-25 15:52:18,53.0
2366552882,Francie Justine,en,1,2019-03-03 05:06:59,59.0
466378907,Anna Loretti,it,1,2017-01-18 10:25:19,141.0
2363865427,Dahlia Sisco,en,1,2019-03-01 08:33:38,65.0
2384100523,Lilla Wesolick,en,0,2019-03-13 19:08:51,45.0
980194370,Dahl Najarro,en,0,2017-12-02 10:28:01,5232.0
1499931151,Bojan,en,0,2018-06-13 01:16:32,26559.0
105985931,kaylee hatch,en,0,2015-01-20 04:06:20,9990.0
2356579015,Vada Steadham,en,1,2019-02-24 16:15:00,62.0
298752527,Kara Poole,en,0,2016-05-15 21:37:45,6903.0
162985186,Andrew Shiko,en,1,2015-07-07 06:56:19,13680.0
465418810,Carla Mancinello,it,1,2017-01-17 10:01:44,116.0
725925462,Loredana Cuni,it,1,2017-08-01 12:03:54,2808.0
2213004120,Trina Irvin,en,1,2018-11-26 19:58:15,135.0
531241350,Jadwiga Staneart,en,1,2017-03-22 11:49:22,12282.0
372589032,Jack Colero,en,0,2016-09-14 01:41:06,1015.0
2364874014,Maxima Pascua,en,1,2019-03-02 01:22:49,57.0
58450507,kc,en,0,2014-07-22 11:29:31,4602.0
2358279710,Annett Klees,en,1,2019-02-25 17:31:04,43.0
865385304,Sisyphus,en,0,2017-10-08 22:17:19,3602.0
79328703,Ruby Payne,en,0,2014-10-05 00:28:34,908.0
1128486390,Kathlene Ewing,en,1,2018-01-30 16:09:09,26.0
2379041683,Many Suchy,en,1,2019-03-10 17:16:08,41.0
466182757,Pierpaolo Leoni,it,1,2017-01-18 04:21:37,124.0
616620118,Heike Cotton,en,1,2017-06-26 00:47:12,38.0
2384738996,Carmelita Prass,en,1,2019-03-14 05:40:53,44.0
2370488137,Muoi Schrandt,en,1,2019-03-05 14:16:32,54.0
1723943414,Miguel⚾ ,en,0,2018-09-05 01:03:30,20758.0
133434448,Maria,es,1,2015-04-17 19:50:00,3.0
2356054046,Amal Selvage,en,0,2019-02-24 08:59:20,74.0
2360102976,Sylvia Tutton,en,1,2019-02-26 22:27:34,60.0
2352865495,Esperanza Kalvig,en,1,2019-02-22 07:08:29,83.0
466259699,Leo DiSarno,it,1,2017-01-18 06:43:48,33.0
467206948,Aldo Calabroni,it,1,2017-01-19 06:59:59,133.0
467126825,Marcella Nannini,it,1,2017-01-19 04:26:25,75.0
2358906566,Kellye Girst,en,1,2019-02-26 03:54:11,71.0
616220140,Cyndi Cohen,en,1,2017-06-25 15:43:49,58.0
48587561,Mârīšā Tâmēž,en,0,2014-06-21 02:55:40,2079.0
2353006094,Rosana Dottin,en,1,2019-02-22 09:51:57,70.0
46751718,⠀جنس,en,0,2014-06-14 21:20:56,27257.0
466472496,Paola Forte,it,1,2017-01-18 12:58:44,52.0
175251304,amanda.mamaloco,en,0,2015-08-08 02:46:41,6611.0
2358428462,Ivelisse Mangas,en,0,2019-02-25 19:46:34,64.0
2354870666,Renita Mood,en,0,2019-02-23 14:21:50,71.0
617106191,Damaris Lyons,en,1,2017-06-26 13:12:12,41.0
39232035,jamila camp,en,0,2014-05-13 11:15:01,1972.0
2375709456,Ann Nolley,en,1,2019-03-08 17:59:27,44.0
616853863,Miki Avila,en,1,2017-06-26 06:34:45,41.0
616206614,Brian Dickson,en,1,2017-06-25 15:33:32,52.0
2357494309,Cara Fraher,en,1,2019-02-25 05:25:15,48.0
1176266245,Carlotta Kenyon,en,0,2018-02-15 17:31:45,16.0
2352902946,Nichole Noviello,en,0,2019-02-22 08:01:00,63.0
66618584,Dylan,en,1,2014-08-20 06:52:28,2.0
944283066,ZAC,en,0,2017-11-14 18:26:14,11374.0
1174622822,Odette Fillmore,en,1,2018-02-15 09:43:34,13.0
428641140,Divya Rustagi,en,0,2016-12-06 00:48:46,230131.0
432074602,Andy,en,0,2016-12-10 00:52:39,1314.0
617678355,Lauri Potts,en,1,2017-06-27 00:10:45,50.0
347551419,Grayson Swirl,en,1,2016-08-03 23:56:59,5802.0
616668989,Emile Hewitt,en,0,2017-06-26 02:15:06,51.0
1174402410,Nerissa Person,en,1,2018-02-15 08:34:37,19.0
1127433188,Sang Mcfadden,en,1,2018-01-30 08:38:38,19.0
2363034864,Selena Steurer,en,1,2019-02-28 18:21:25,48.0
1175741276,Ivette Dryer,en,1,2018-02-15 15:48:11,23.0
384049728,-Mr. Express-,en,0,2016-10-04 00:15:56,34930.0
296465140,Golgot ,fr,0,2016-05-11 20:14:52,3159.0
2377451731,Jovita Petitt,en,1,2019-03-09 17:42:03,47.0
634132438,5/5 ❄️,en,0,2017-07-14 23:24:00,25217.0
616297275,Dortha Peck,en,1,2017-06-25 15:44:23,83.0
2374128354,Tu Ehrle,en,1,2019-03-07 17:51:54,41.0
1208193505,Jonelle Popp,en,1,2018-02-24 12:19:29,1.0
356172796,ecomedya,tr,0,2016-08-17 13:10:34,135.0
2376495600,Ardelle Klich,en,1,2019-03-09 03:34:04,46.0
618945206,Merrilee Mcneil,en,0,2017-06-28 10:31:07,30.0
2353496768,Glenna Trussel,en,1,2019-02-22 16:39:51,70.0
489042575,ryan | vo,en,0,2017-02-12 03:49:18,63492.0
2352808358,Adriane Widger,en,1,2019-02-22 06:15:06,63.0
467153925,Lucio Valeri,it,1,2017-01-19 05:16:37,47.0
2386566566,Belinda Ogan,en,0,2019-03-15 07:51:47,
614053652,Karen,it,1,2017-06-23 05:43:18,406.0
616306101,Danyelle Kirby,en,1,2017-06-25 15:54:12,62.0
187248137,Walterrr,en,0,2015-09-07 17:59:03,48369.0
1175035327,Jasmine Finkelstein,en,1,2018-02-15 11:35:42,22.0
619235948,Lavera Solomon,en,1,2017-06-28 16:48:40,32.0
2384832716,Dee Monsma,en,1,2019-03-14 07:12:51,42.0
2362926606,Rosalina Bua,en,1,2019-02-28 16:43:41,48.0
2374840957,Drema Vanderveen,en,1,2019-03-08 04:58:35,45.0
258069307,Luz Romero,es,1,2016-02-28 22:10:05,23.0
1425600583,Asshole♡,en,0,2018-05-15 14:07:30,9258.0
134172658,F.T.S-H-D-M,en,0,2015-04-19 17:02:55,12338.0
622524146,Sook Sloan,en,1,2017-07-02 05:15:27,29.0
182211050,daHob,en,0,2015-08-26 02:36:16,48804.0
2352309080,Lorinda Nott,en,1,2019-02-21 22:06:29,84.0
2536663076,jini ●,en,0,2019-06-02 05:27:46,6275.0
2378385974,Ilona Kenner,en,1,2019-03-10 08:26:03,39.0
2364692858,Isabell Setser,en,1,2019-03-01 22:03:44,60.0
467112292,Martina Palomi,it,1,2017-01-19 04:00:18,97.0
616211149,Babara Potts,en,1,2017-06-25 15:33:05,62.0
1174412929,Penelope Schnell,en,0,2018-02-15 08:32:09,19.0
836255282,Janet Nerdrum,en,1,2017-09-22 19:57:49,851.0
2384827536,Queen Goldermann,en,1,2019-03-14 07:10:15,43.0
2364225000,Loris Cowper,en,0,2019-03-01 14:08:41,
2384620256,Nina Dworkin,en,0,2019-03-14 03:47:03,32.0
709681854,♡,en,0,2017-07-23 22:35:19,12208.0
242381339,Christianity iGuide,en,1,2016-01-26 17:10:58,12321.0
712468867,Benjamin Woods,en,1,2017-07-25 13:58:20,35.0
258887314,Gwynne Jackson,en,0,2016-03-01 18:32:33,5146.0
1176045456,Nguyet Velazquez,en,1,2018-02-15 16:51:29,12.0
2360747016,Michele Lamey,en,1,2019-02-27 08:32:44,61.0
2377711416,Melissia Mabe,en,1,2019-03-09 22:10:39,34.0
616227970,Roseann Woodard,en,1,2017-06-25 15:52:21,46.0
2354541248,Gracie Sugimoto,en,0,2019-02-23 09:39:22,74.0
2363087568,Sharon Mctier,en,1,2019-02-28 19:14:15,54.0
217433376,Hritik Harsh,en,0,2015-11-21 14:32:24,1162.0
466371617,Chiara Stento,it,1,2017-01-18 10:12:44,48.0
2377230032,Pamela Bollier,en,0,2019-03-09 14:55:41,43.0
531164215,Linda Goetzke,en,1,2017-03-22 12:00:32,12311.0
148151604,Saul Martinez,en,1,2015-05-28 00:09:36,1.0
2384134998,Margareta Aho,en,1,2019-03-13 19:54:48,42.0
2382810774,Janie Manny,en,1,2019-03-12 23:15:35,41.0
195045512,Gardening iGuide,en,1,2015-09-27 17:12:00,12355.0
2377477820,Alison Linders,en,1,2019-03-09 18:10:29,45.0
1174554060,Melisa Worsham,en,0,2018-02-15 09:23:19,16.0
2644591095,zaynmalik1D *॰ْ✧ً⋆,en,0,2019-06-28 18:25:52,104707.0
616746245,Jenell Haley,en,1,2017-06-26 04:08:06,14.0
2384256890,Eunice Barnhardt,en,1,2019-03-13 22:09:06,43.0
2363021029,Lahoma Fouts,en,1,2019-02-28 17:59:45,63.0
617751431,Somer Cantu,en,1,2017-06-27 04:05:09,31.0
331418316,Gilberto Gallo,en,0,2016-07-09 04:16:46,1211.0
1174948008,Gertha Sturgis,en,0,2018-02-15 11:17:08,18.0
2741318910,Heidi Fountain,en,0,2019-08-20 05:08:41,633.0
227055399,Lauren ❁,en,0,2015-12-17 20:03:01,23324.0
195017418,USA iGuide,en,1,2015-09-27 15:45:38,11655.0
619525029,Jolanda Norris,en,0,2017-06-28 21:40:33,24.0
617898741,Shawn Johns,en,0,2017-06-27 05:51:27,29.0
2352580886,Mercedez Gile,en,1,2019-02-22 02:42:29,75.0
467158666,Miriam Dallona,it,1,2017-01-19 05:25:34,50.0
1579380864,blue footed booby af,en,0,2018-07-11 04:29:37,87493.0
30429133,Nerelle,en,0,2014-04-13 10:14:21,8334.0
2355703992,Taren Ibraham,en,1,2019-02-24 03:28:13,74.0
2291374914,Julissa Rodriguez,en,0,2019-01-16 16:28:50,6931.0
230030181,BELIENATOR FOREVER,es,1,2015-12-26 02:07:29,3048.0
616219253,Florance Shaw,en,1,2017-06-25 15:48:03,56.0
1127581338,Chris Velez,en,0,2018-01-30 09:59:37,31.0
531139298,Gail Greensfelder,en,1,2017-03-22 11:28:25,10200.0
2357512092,Rhonda Hoes,en,0,2019-02-25 05:49:47,51.0
2384707646,Luana Morua,en,1,2019-03-14 05:10:06,41.0
2352021956,Lilliam Kennelly,en,0,2019-02-21 17:35:12,66.0
616222768,Elena Benson,en,0,2017-06-25 15:46:53,65.0
2355009522,Missy Flagler,en,0,2019-02-23 16:05:59,78.0
22755015,B,en,0,2014-03-06 10:21:41,24831.0
26528107,Beckett Ammons,en,0,2014-03-27 16:15:23,5352.0
1175015820,Rebekah Yingling,en,1,2018-02-15 11:35:30,19.0
1377385290,Rahi Patel,en,0,2018-04-26 16:11:53,59.0
586169941,Wella Almojuela,en,0,2017-05-23 02:13:41,11950.0
407225208,Marcos Diaz Pleite,es,0,2016-11-08 20:17:06,6151.0
422395359,johnny5,en,0,2016-11-28 06:20:00,
2357386314,Sha Geiser,en,1,2019-02-25 03:56:15,47.0
153921560,Silvana Morita,es,0,2015-06-11 22:32:12,
466293888,Anna,it,1,2017-01-18 07:48:37,246.0
2360149878,Arianna Astle,en,1,2019-02-26 23:16:32,61.0
2467442030,Artemis Han,en,0,2019-04-30 08:51:19,37.0
2385919303,Jeniffer Brislan,en,0,2019-03-14 22:48:51,42.0
2369137722,Zelda Mietus,en,0,2019-03-04 17:02:06,57.0
28433521,VincentMichaelDavid,en,0,2014-04-04 22:15:56,4350.0
2358260034,Shan Markle,en,1,2019-02-25 17:16:26,44.0
102701930,Kristin Banjany,en,0,2015-01-09 15:00:32,17.0
2337516668,#MikeeTea,en,0,2019-02-13 01:19:23,42562.0
2359865780,Eula Evelo,en,1,2019-02-26 18:17:20,62.0
1175731862,Amie Pleasant,en,1,2018-02-15 15:46:21,17.0
2384825125,Marita Vivino,en,0,2019-03-14 06:57:01,43.0
467164677,Teresa Biscanti,it,1,2017-01-19 05:36:29,326.0
2352984618,Dominique Huante,en,1,2019-02-22 09:30:22,64.0
2364549032,Sara Lovitz,en,0,2019-03-01 18:53:44,
2370908528,Nicole Gerstle,en,1,2019-03-05 20:30:28,60.0
99494968,Sharry Sanchez,en,0,2014-12-28 12:45:09,32217.0
2357375576,Rosy Mcnutt,en,1,2019-02-25 03:45:18,53.0
361930545,Evan Matteson,en,0,2016-08-26 15:30:32,11662.0
1385228084,Hyo Zimmerman,en,1,2018-04-29 18:53:21,2.0
531135163,Katelyn Arnt,en,1,2017-03-22 11:23:35,12335.0
2352909686,Rona Lockey,en,1,2019-02-22 08:06:21,72.0
2352575239,Pearly Chatelain,en,1,2019-02-22 02:30:33,85.0
616231654,Marcelino Stuart,en,1,2017-06-25 15:56:54,49.0
1174709269,Brandie Hazlett,en,0,2018-02-15 10:05:56,18.0
467203292,Marcello Gradio,it,1,2017-01-19 06:52:33,139.0
47740610,nobody,en,0,2014-06-18 20:42:03,72393.0
616965906,Shela Ashley,en,0,2017-06-26 07:37:26,46.0
2374883167,Dannie Mccalla,en,0,2019-03-08 05:39:56,41.0
282715534,numpoke154,en,0,2016-04-16 19:27:47,15.0
2354311208,Eloise Lagrow,en,1,2019-02-23 05:51:19,76.0
1174885004,Verlene Ollis,en,1,2018-02-15 10:56:51,16.0
2351994247,Kizzy Bautch,en,1,2019-02-21 17:08:39,74.0
616309005,Rita Evans,en,0,2017-06-25 15:57:41,61.0
2356047794,Felica Lassan,en,0,2019-02-24 08:53:07,68.0
28758925,Xxes..,en,0,2014-04-06 07:27:10,187388.0
206570295,saru ,en,0,2015-10-25 07:06:18,3252.0
341396015,Queen Of Manip.,en,0,2016-07-25 09:04:49,21288.0
2354466013,Angelica Cremona,en,1,2019-02-23 08:18:10,64.0
2375070012,Vasiliki Balsley,en,0,2019-03-08 09:04:58,
531158939,Angle Bline,en,1,2017-03-22 11:54:01,11390.0
21345227,crosspatch,en,0,2014-02-21 22:10:44,148445.0
2378157224,Ilda Huish,en,0,2019-03-10 04:54:41,46.0
2363413284,Nina Beaumont,en,0,2019-03-01 01:12:36,58.0
2358034513,Amal Traina,en,1,2019-02-25 13:56:07,53.0
152077459,Jah Lee ♥,en,0,2015-06-07 01:11:17,3645.0
2372355884,Sarina Diodonet,en,0,2019-03-06 20:34:06,63.0
616231691,An Little,en,0,2017-06-25 16:02:19,52.0
1901069808,avery williams,en,0,2018-09-26 16:51:33,5856.0
467095185,Giada,it,1,2017-01-19 03:32:44,370.0
616228655,Deirdre Duran,en,0,2017-06-25 15:58:45,56.0
466376085,Daniela Gendarmi,it,1,2017-01-18 10:20:22,131.0
1174566572,Elin Truesdale,en,1,2018-02-15 09:22:56,23.0
35248593,Rodrigo,en,0,2014-04-27 16:27:56,14869.0
1176006872,Pauline Morell,en,1,2018-02-15 16:41:42,24.0
616998587,Yulanda Guy,en,0,2017-06-26 10:36:01,29.0
2353695740,Pa Geffre,en,1,2019-02-22 19:36:01,73.0
616205957,Tonia Jacobs,en,0,2017-06-25 15:32:21,
2352813624,Angla Ullman,en,0,2019-02-22 06:22:43,72.0
2352065821,Siobhan Naegeli,en,1,2019-02-21 18:05:24,75.0
427130304,KLNX♔ ‏,en,0,2016-12-04 04:36:43,8594.0
619583763,Kevin Morin,en,1,2017-06-28 23:24:09,22.0
466480215,Mariella Favella,it,1,2017-01-18 13:10:19,101.0
465405613,Daniele Urtani,it,1,2017-01-17 09:35:02,98.0
614274076,Chiara,it,1,2017-06-23 12:22:16,415.0
2243540185,Debraj Sengupta,en,0,2018-12-15 07:46:10,973.0
617471280,Elizabet Rodgers,en,1,2017-06-26 19:17:50,27.0
2360981264,Edwina Cuffie,en,1,2019-02-27 12:07:15,38.0
2238512887,Paul,en,0,2018-12-12 03:13:37,19853.0
467185497,Carmine Selvaggi,it,1,2017-01-19 06:16:24,61.0
2377810580,Gidget Mcbroom,en,1,2019-03-09 23:46:43,46.0
373612487,priscila tomacheuski,pt,1,2016-09-15 22:30:56,92.0
2376402403,Rolande Sharrock,en,1,2019-03-09 02:04:18,44.0
900906391,Colombian Mamba,en,0,2017-10-26 00:57:03,1304.0
2380211371,Rachael Chehebar,en,0,2019-03-11 09:38:19,37.0
14721932,Kevin Colborn,en,0,2013-05-12 05:48:27,1187.0
336051161,Карандаша,ru,1,2016-07-16 17:24:01,78.0
2352937710,Earlean Kalich,en,1,2019-02-22 08:38:35,79.0
2372950392,Bong Lempke,en,1,2019-03-07 01:12:46,52.0
2351826150,Loralee Blose,en,1,2019-02-21 15:07:30,62.0
244494343,Katia Sarni,it,1,2016-01-31 12:45:54,2.0
2358500215,Joi Korner,en,1,2019-02-25 20:51:13,70.0
1933402110,Jenine Belonguel,en,0,2018-10-06 07:31:53,9001.0
1176098786,Mariko Dishman,en,0,2018-02-15 16:58:41,21.0
616755311,Benito Nelson,en,1,2017-06-26 04:21:38,61.0
617557497,Kasey Hurst,en,1,2017-06-26 21:11:13,28.0
466415815,Mauro Mura,it,1,2017-01-18 11:27:36,64.0
2355768372,Jimmie Goede,en,1,2019-02-24 04:27:02,68.0
2350172635,Silvana Kinnare,en,1,2019-02-20 14:04:29,67.0
1174414201,Bettyann Gilley,en,1,2018-02-15 08:32:31,17.0
1176172730,Grace Caputo,en,0,2018-02-15 17:14:06,15.0
2356992192,Hanh Murr,en,1,2019-02-24 21:58:39,62.0
138472981,Alps Sarsis,en,0,2015-05-01 16:56:32,1523.0
467123525,Natasha Fravili,it,1,2017-01-19 04:20:31,114.0
3014424879,Kat-Waldorf,en,0,2020-02-05 13:31:41,4535.0
15833054,Alyson,en,0,2013-08-15 04:47:30,5955.0
2357961930,Yvonne Harpel,en,1,2019-02-25 13:00:20,50.0
2370408116,Nakita Sharlin,en,0,2019-03-05 13:21:41,60.0
195006541,Gluten Free iGuide ,en,1,2015-09-27 15:12:25,12895.0
2363551376,Aleisha Swenor,en,1,2019-03-01 03:23:16,63.0
542219577,Guido Massimi,it,1,2017-04-03 01:31:52,37.0
2260634148,Abby Grier,en,0,2018-12-26 19:32:14,3849.0
1128254628,Jovita Mcclain,en,0,2018-01-30 14:40:44,20.0
2354979554,Mia Borghese,en,1,2019-02-23 15:41:46,74.0
1128012338,Tracey Gonzalez,en,0,2018-01-30 13:07:22,17.0
2381746676,Laine Dueber,en,1,2019-03-12 07:56:25,48.0
616236079,Trent Bullock,en,1,2017-06-25 16:01:55,43.0
619528467,Zonic,en,0,2017-06-28 21:46:22,53599.0
2978113041,karla∞,en,0,2020-01-16 14:38:15,310.0
2377877443,Nikita Romani,en,1,2019-03-10 00:47:35,44.0
1176419695,Mandie Levinson,en,1,2018-02-15 18:01:41,16.0
2359951080,Gary Vilar,en,1,2019-02-26 19:43:41,67.0
2349468188,Lore Venzke,en,0,2019-02-20 03:24:14,
2374799449,Deetta Sperle,en,1,2019-03-08 04:19:02,44.0
1176144564,Suellen Brew,en,1,2018-02-15 17:11:09,21.0
306510948,I Dig MJ,en,1,2016-05-29 00:47:26,12633.0
194782031,Snowboarding iGuide,en,1,2015-09-26 23:58:03,11702.0
481505805,Jake White,en,0,2017-02-03 21:01:23,11631.0
2360149272,Kendra Cowdery,en,0,2019-02-26 23:15:47,50.0
375777649,Katelyn,en,0,2016-09-19 18:26:32,12946.0
2357378869,Sheree Woolsey,en,1,2019-02-25 03:42:00,61.0
3154356636,H|B|D Anushka,en,0,2020-04-15 03:08:09,406.0
2352839888,Renay Derobertis,en,1,2019-02-22 06:48:34,79.0
2361128114,Elwanda Fossati,en,1,2019-02-27 13:57:39,51.0
166733398,Sun Ying,en,1,2015-07-16 21:47:47,11977.0
1208654004,Irma Faircloth,en,1,2018-02-24 14:15:41,2.0
2353388148,Laree Carne,en,0,2019-02-22 15:15:18,70.0
2941150861,annalise ,en,0,2019-12-25 20:29:30,2583.0
618134374,Alexander Noel,en,1,2017-06-27 14:19:18,24.0
251855577,maicon wurmeister,pt,1,2016-02-16 00:18:26,13.0
30089873,Muneeb Ansari,en,0,2014-04-11 22:56:05,12512.0
413605766,Adipta Datta,en,0,2016-11-17 02:20:48,4628.0
367125353,Joao Silva,pt,1,2016-09-04 12:34:06,159.0
2370996170,Kera Briner,en,1,2019-03-05 22:04:12,58.0
1228015440,Bang,en,0,2018-03-02 17:37:48,7930.0
2360180306,Maurita Goossens,en,1,2019-02-26 23:44:50,64.0
2370629820,Lexie Walde,en,0,2019-03-05 16:12:44,60.0
1176298465,Gayle Godoy,en,1,2018-02-15 17:38:14,14.0
1372882284,Michelle McGeehan,en,1,2018-04-24 19:18:56,1933.0
20731719,Chris Smith,en,1,2014-02-14 23:32:13,441.0
2455018318,Ellie May,en,0,2019-04-04 13:27:52,348.0
935670277,Ro$e ❤️,en,0,2017-11-10 23:17:36,38420.0
616229977,Jed Gordon,en,1,2017-06-25 15:55:02,53.0
2359070545,Emiko Manhardt,en,1,2019-02-26 06:25:15,65.0
2356217834,Asuncion Knoles,en,1,2019-02-24 11:31:18,67.0
616299315,Albertina Kennedy,en,1,2017-06-25 15:46:43,70.0
545207749,Luca Framelia,it,1,2017-04-06 15:21:13,27.0
55469952,준수 오빠's Laugh,en,0,2014-07-12 04:31:31,75414.0
465427410,Lucia Barrello,it,1,2017-01-17 10:18:47,108.0
2380058875,Elsa Pfieffer,en,1,2019-03-11 07:36:47,41.0
467086465,Angela,en,1,2017-01-19 03:18:43,272.0
386541691,James Blackburn,en,0,2016-10-08 13:26:01,3755.0
329804273,eduardo palafox,es,1,2016-07-06 17:02:54,3.0
618348025,Ezekiel Cohen,en,1,2017-06-27 18:57:13,22.0
293853413,vanessa galván,en,0,2016-05-07 02:57:57,19804.0
2237494153,KristineLaeBerongoy,en,0,2018-12-11 11:18:42,27816.0
2351480580,Serita Cellini,en,0,2019-02-21 10:34:12,83.0
2275376744,™,en,0,2019-01-06 01:44:19,4869.0
468338356,joseangelo,pt,0,2017-01-20 12:40:12,1.0
618438937,Serena Rich,en,1,2017-06-27 21:05:20,31.0
1375713390,Rajasthani Rani,en,0,2018-04-25 23:49:51,781.0
2384007109,Roxana Gunnoe,en,1,2019-03-13 17:12:25,45.0
1175603822,Tamesha Thigpen,en,0,2018-02-15 15:17:39,24.0
2370903324,Mina Cahill,en,1,2019-03-05 20:26:23,56.0
932014148,AGENT †  SVM June 3,en,0,2017-11-09 13:06:59,39599.0
2380870878,Erica Ambrogi,en,1,2019-03-11 18:46:19,36.0
467097400,Alessandro Nore,it,1,2017-01-19 03:36:13,154.0
142299179,ひげまゆげDJyui,ja,1,2015-05-12 14:12:30,38841.0
2351955590,Janeth Eftekhari,en,1,2019-02-21 16:43:32,69.0
2381832290,Merle Alsip,en,0,2019-03-12 09:07:58,43.0
618982638,Casimira Chase,en,0,2017-06-28 09:24:58,24.0
2220436519,Shalonda Llera,en,1,2018-11-30 22:22:00,109.0
2356711082,Olivia Gutherie,en,0,2019-02-24 18:05:35,48.0
2384252060,Ocie Kotter,en,1,2019-03-13 22:03:10,34.0
70142270,Morgan Joseph,en,0,2014-09-01 15:31:01,12171.0
874719912,Brian Powers,en,0,2017-10-14 01:52:19,125.0
2357314664,Eulah Dagan,en,1,2019-02-25 02:51:04,57.0
617647029,Syble Wilder,en,0,2017-06-26 23:22:19,52.0
